Region,Date,"Average Case/10,000","Average Death/10,000"
Southeast,2020-06-05,39.862315405672994,1.6607115910755998
Southeast,2020-06-06,40.765768915220946,1.6744923895739652
Southeast,2020-06-07,41.45601564579374,1.6811580082352178
Southeast,2020-06-08,42.2096425557729,1.7006549320522533
Southeast,2020-06-09,42.99171606436121,1.7259282758627736
Southeast,2020-06-10,43.751126409773114,1.749106246564216
Southeast,2020-06-11,44.58012632690663,1.7693871024891088
Southeast,2020-06-12,45.757384742077065,1.7921119461494872
Southeast,2020-06-13,46.953221851816885,1.8037954361472797
Southeast,2020-06-14,47.862734662921625,1.8085374183708265
Southeast,2020-06-15,48.74936332961123,1.8177833321673267
Southeast,2020-06-16,49.607187107419584,1.8433032519802992
Southeast,2020-06-17,50.61269614129746,1.866858934756277
Southeast,2020-06-18,51.71033818515849,1.8837976605064255
Southeast,2020-06-19,52.66010148545443,1.900733330924259
Southeast,2020-06-20,53.83106849980312,1.9153670273404229
Southeast,2020-06-21,54.697449061150316,1.920258516197584
Southeast,2020-06-22,55.95538981590499,1.9382583331687777
Southeast,2020-06-23,57.345024469928696,1.9674272179536425
Southeast,2020-06-24,58.87935710052875,1.9914911189165492
Southeast,2020-06-25,60.561982199954954,2.0077796065440507
Southeast,2020-06-26,62.40240482640157,2.027969963203435
Southeast,2020-06-27,63.97980720568918,2.045540685600202
Southeast,2020-06-28,65.46781821375377,2.053218073401611
Southeast,2020-06-29,67.18958686156164,2.0661429181114292
Southeast,2020-06-30,68.97278500864508,2.0918977901662226
Southeast,2020-07-01,70.92253474239695,2.1175811653009
Southeast,2020-07-02,73.24928525176101,2.1401042889474584
Southeast,2020-07-03,75.64647365208097,2.1620075746463843
Southeast,2020-07-04,77.58046927426248,2.1701152557741894
Southeast,2020-07-05,79.48850357621626,2.1777513631823524
Southeast,2020-07-06,81.18803288680475,2.18977053886722
Southeast,2020-07-07,83.0773883825999,2.2277883153570928
Southeast,2020-07-08,85.47118467438177,2.2623468291828006
Southeast,2020-07-09,87.95322755056407,2.289539078327756
Southeast,2020-07-10,90.89508220654825,2.3207770554874014
Southeast,2020-07-11,93.68585761480927,2.3461729495436394
Southeast,2020-07-12,96.093132601195,2.3614054306258576
Southeast,2020-07-13,98.65982918638565,2.3728009375975594
Southeast,2020-07-14,101.34761897048374,2.4099731239023754
Southeast,2020-07-15,104.1069209986867,2.440510028472393
Southeast,2020-07-16,107.1499010855488,2.4797959447241515
Southeast,2020-07-17,110.0709663991348,2.5187287362122586
Southeast,2020-07-18,112.66218997006233,2.545151784155427
Southeast,2020-07-19,115.65866614355862,2.563064259775767
Southeast,2020-07-20,118.41731025732322,2.579253572059207
Southeast,2020-07-21,121.19109613878992,2.6270460838125826
Southeast,2020-07-22,124.19138692153295,2.6872444080281395
Southeast,2020-07-23,127.28902751729555,2.7256791852649433
Southeast,2020-07-24,130.54601609707882,2.7731126936626795
Southeast,2020-07-25,133.19479419380102,2.811125646051677
Southeast,2020-07-26,136.0081092679911,2.836003066797719
Southeast,2020-07-27,138.63115944889057,2.8582105713164743
Southeast,2020-07-28,141.2738744128386,2.9117021813356416
Southeast,2020-07-29,144.0289005907819,2.9733955379373094
Southeast,2020-07-30,147.05599868462403,3.0299665451237345
Southeast,2020-07-31,150.00503476496397,3.086893062177295
Southeast,2020-08-01,152.34801818028615,3.128705300621645
Southeast,2020-08-02,154.8535947034988,3.1575834519201287
Southeast,2020-08-03,156.69520482778145,3.176369873592764
Southeast,2020-08-04,159.2930258125296,3.238989299457703
Southeast,2020-08-05,161.58825484203288,3.302352325044005
Southeast,2020-08-06,164.05847376829328,3.35112682208968
Southeast,2020-08-07,166.84856292543404,3.4001599388491206
Southeast,2020-08-08,169.27780196813805,3.4407602045934347
Southeast,2020-08-09,171.44637772828867,3.475506495294045
Southeast,2020-08-10,172.96602038172998,3.5047742414717797
Southeast,2020-08-11,174.76637988177836,3.5714525802571493
Southeast,2020-08-12,177.0131038065618,3.634069880664048
Midwest,2020-01-24,0.0007891525614195466,0.0
Midwest,2020-01-25,0.0007891525614195466,0.0
Midwest,2020-01-26,0.0007891525614195466,0.0
Midwest,2020-01-27,0.0007891525614195466,0.0
Midwest,2020-01-28,0.0007891525614195466,0.0
Midwest,2020-01-29,0.0007891525614195466,0.0
Midwest,2020-01-30,0.0015783051228390932,0.0
Midwest,2020-01-31,0.0015783051228390932,0.0
Midwest,2020-02-01,0.0015783051228390932,0.0
Midwest,2020-02-02,0.0015783051228390932,0.0
Midwest,2020-02-03,0.0015783051228390932,0.0
Midwest,2020-02-04,0.0015783051228390932,0.0
Midwest,2020-02-05,0.0016478999512568554,0.0
Midwest,2020-02-06,0.0016478999512568554,0.0
Midwest,2020-02-07,0.0016478999512568554,0.0
Midwest,2020-02-08,0.0016478999512568554,0.0
Midwest,2020-02-09,0.0016478999512568554,0.0
Midwest,2020-02-10,0.0016478999512568554,0.0
Midwest,2020-02-11,0.0016478999512568554,0.0
Midwest,2020-02-12,0.0016478999512568554,0.0
Midwest,2020-02-13,0.0016478999512568554,0.0
Midwest,2020-02-14,0.0016478999512568554,0.0
Midwest,2020-02-15,0.0016478999512568554,0.0
Midwest,2020-02-16,0.0016478999512568554,0.0
Midwest,2020-02-17,0.01833040077340143,0.0
Midwest,2020-02-18,0.01833040077340143,0.0
Midwest,2020-02-19,0.01833040077340143,0.0
Midwest,2020-02-20,0.02005358085399112,0.0
Midwest,2020-02-21,0.02005358085399112,0.0
Midwest,2020-02-22,0.02005358085399112,0.0
Midwest,2020-02-23,0.02005358085399112,0.0
Midwest,2020-02-24,0.021776760934580804,0.0
Midwest,2020-02-25,0.02349994101517049,0.0
Midwest,2020-02-26,0.02349994101517049,0.0
Midwest,2020-02-27,0.02349994101517049,0.0
Midwest,2020-02-28,0.02349994101517049,0.0
Midwest,2020-02-29,0.023762991868977002,0.0
Midwest,2020-03-01,0.023762991868977002,0.0
Midwest,2020-03-02,0.024026042722783518,0.0
Midwest,2020-03-03,0.024026042722783518,0.0
Midwest,2020-03-04,0.024026042722783518,0.0
Midwest,2020-03-05,0.024289093576590034,0.0
Midwest,2020-03-06,0.01641690664290095,0.0
Midwest,2020-03-07,0.012449485326967229,0.0
Midwest,2020-03-08,0.013880211921664633,0.0
Midwest,2020-03-09,0.015255621286688609,0.0
Midwest,2020-03-10,0.020873990418593974,0.0010276173181880351
Midwest,2020-03-11,0.027712541764731206,0.0009419825416723656
Midwest,2020-03-12,0.03231868596556335,0.001228025629830159
Midwest,2020-03-13,0.04026373767274001,0.001228025629830159
Midwest,2020-03-14,0.04755759714401093,0.001228025629830159
Midwest,2020-03-15,0.057478724997529825,0.001228025629830159
Midwest,2020-03-16,0.06749552891841389,0.0013518084915186057
Midwest,2020-03-17,0.08957375234271106,0.0015413540666586812
Midwest,2020-03-18,0.11899808157109719,0.0017605759871611904
Midwest,2020-03-19,0.1869097656015875,0.0024109992624048097
Midwest,2020-03-20,0.2554074935645487,0.0034175274525096895
Midwest,2020-03-21,0.32609738718636005,0.004493473440326775
Midwest,2020-03-22,0.4248644094702346,0.005312439173161446
Midwest,2020-03-23,0.522718816202868,0.006957954863130424
Midwest,2020-03-24,0.6428192071312311,0.009335994176337346
Midwest,2020-03-25,0.8100703884466389,0.012405250862213854
Midwest,2020-03-26,1.0213411667133385,0.015760359351340417
Midwest,2020-03-27,1.2876136449642497,0.024659587060007673
Midwest,2020-03-28,1.5764549388523559,0.029191023372003064
Midwest,2020-03-29,1.8599045177666984,0.03412192583648614
Midwest,2020-03-30,2.157936022825006,0.046039779132929726
Midwest,2020-03-31,2.506755833553432,0.05858035515277938
Midwest,2020-04-01,2.9478883414949437,0.07416136373438041
Midwest,2020-04-02,3.3655271311781694,0.08947323395160478
Midwest,2020-04-03,3.8408679094692766,0.10630592943937558
Midwest,2020-04-04,4.325381083090269,0.12118927492609426
Midwest,2020-04-05,4.731544910386681,0.14006446870203887
Midwest,2020-04-06,5.23478064276752,0.16130053283003945
Midwest,2020-04-07,5.73832978231104,0.19339880311344487
Midwest,2020-04-08,6.284179165712239,0.22155782154503112
Midwest,2020-04-09,6.751527827044324,0.25008347844871687
Midwest,2020-04-10,7.303912163069684,0.29186824382916005
Midwest,2020-04-11,7.827156766918253,0.3181749905367859
Midwest,2020-04-12,8.329660764470878,0.33599031097191207
Midwest,2020-04-13,8.831265634518886,0.3614639217610312
Midwest,2020-04-14,9.364371358223531,0.39766661008415694
Midwest,2020-04-15,9.966996403125458,0.4343676371852905
Midwest,2020-04-16,10.601524503676893,0.472633732362177
Midwest,2020-04-17,11.275713129992308,0.503306303700393
Midwest,2020-04-18,12.008880698414085,0.5338659497156945
Midwest,2020-04-19,12.704780088142956,0.5537285882391456
Midwest,2020-04-20,13.314571059061105,0.5801344506727347
Midwest,2020-04-21,13.927231466717272,0.6316664044384505
Midwest,2020-04-22,14.564206928527549,0.667738808106345
Midwest,2020-04-23,15.420408437515123,0.7091975567625389
Midwest,2020-04-24,16.392727726587143,0.7460027724570047
Midwest,2020-04-25,17.406850493342834,0.7838096672707495
Midwest,2020-04-26,18.14865174882647,0.8064818855146794
Midwest,2020-04-27,18.96796350036796,0.8309103365716793
Midwest,2020-04-28,19.773571883911284,0.8764367695873224
Midwest,2020-04-29,20.636439901832055,0.9258197220897505
Midwest,2020-04-30,21.68197808836899,0.9687404398160794
Midwest,2020-05-01,22.904143479210916,1.0110855870568396
Midwest,2020-05-02,24.051411638815427,1.0511829767918563
Midwest,2020-05-03,25.03198056354034,1.0704469747405372
Midwest,2020-05-04,25.942597338648074,1.091445504007055
Midwest,2020-05-05,26.78288949101824,1.13915779006915
Midwest,2020-05-06,27.741907135720755,1.1922178682201525
Midwest,2020-05-07,28.90136188006561,1.2342469214862106
Midwest,2020-05-08,30.28867631827547,1.2693514258675482
Midwest,2020-05-09,31.33346869014399,1.311286932600184
Midwest,2020-05-10,31.982852549719794,1.3294173585682896
Midwest,2020-05-11,32.71748286676083,1.3495026703778972
Midwest,2020-05-12,33.632645161383714,1.3973047307714757
Midwest,2020-05-13,34.44208065528961,1.437466947487692
Midwest,2020-05-14,35.426147673410476,1.480390756425324
Midwest,2020-05-15,36.45328112076606,1.51935151903595
Midwest,2020-05-16,37.40583752669574,1.5488507096174844
Midwest,2020-05-17,38.06088572727595,1.5620493410799343
Midwest,2020-05-18,38.90690966390452,1.5789495667230466
Midwest,2020-05-19,39.62597900837834,1.6239660283623134
Midwest,2020-05-20,40.657063843017006,1.6708936694612788
Midwest,2020-05-21,41.527586637800944,1.7120266384466247
Midwest,2020-05-22,42.609394169329754,1.7467395508717516
Midwest,2020-05-23,43.528186882857106,1.7715448891394334
Midwest,2020-05-24,44.353309648389065,1.7872920241116053
Midwest,2020-05-25,44.989391581882174,1.7987304220359228
Midwest,2020-05-26,45.586179771701666,1.8195284246217214
Midwest,2020-05-27,46.34914220272091,1.8686948593343384
Midwest,2020-05-28,47.109248975229185,1.9017846371327773
Midwest,2020-05-29,48.03149266478935,1.9419048967206756
Midwest,2020-05-30,48.77763164406917,1.9721061178663828
Midwest,2020-05-31,49.35545849769329,1.9866787085369164
Midwest,2020-06-01,49.9899058807155,2.007841737307656
Midwest,2020-06-02,50.575835205250186,2.045759928657953
Midwest,2020-06-03,51.30611611771535,2.066284919967524
Midwest,2020-06-04,52.01071397799495,2.0961734956318603
Midwest,2020-06-05,53.07903671820921,2.1419468108498525
Midwest,2020-06-06,53.6836357734051,2.1646826627765163
Midwest,2020-06-07,54.21975008566688,2.173280328113392
Midwest,2020-06-08,54.73515544546471,2.200148098118439
Midwest,2020-06-09,55.19235038921371,2.2266068402984973
Midwest,2020-06-10,56.12627121215106,2.2551548221214395
Midwest,2020-06-11,56.77005554374324,2.2831645712961297
Midwest,2020-06-12,57.401033626862215,2.304023977244529
Midwest,2020-06-13,57.948660482567014,2.3166966105205207
Midwest,2020-06-14,58.353384565064154,2.322422707685246
Midwest,2020-06-15,58.8189408884198,2.3341926315448145
Midwest,2020-06-16,59.23909260986932,2.3550663846607165
Midwest,2020-06-17,59.86480410676036,2.376701787616078
Midwest,2020-06-18,60.48618993911637,2.401790783725351
Midwest,2020-06-19,61.1480408268538,2.424455982543858
Midwest,2020-06-20,61.664279330184186,2.4396570243081355
Midwest,2020-06-21,62.25047647353396,2.4459840386310043
Midwest,2020-06-22,62.748583938531674,2.4534393340149285
Midwest,2020-06-23,63.207417231144426,2.472167014624519
Midwest,2020-06-24,63.92869841578926,2.4877329485754354
Midwest,2020-06-25,64.66932280624658,2.5044979841986152
Midwest,2020-06-26,65.52393440269438,2.5156933187474033
Midwest,2020-06-27,66.23773760939291,2.529444527453006
Midwest,2020-06-28,66.89491592955274,2.535283535163621
Midwest,2020-06-29,67.63287291951139,2.5436138818039535
Midwest,2020-06-30,68.28205350735425,2.5601411362050586
Midwest,2020-07-01,69.11463664562696,2.572374375374522
Midwest,2020-07-02,69.95471436904792,2.588989172507016
Midwest,2020-07-03,70.98292945267855,2.5967589145850303
Midwest,2020-07-04,71.72623082938907,2.5992600773388523
Midwest,2020-07-05,72.39115164618252,2.6023452276121457
Midwest,2020-07-06,73.17751729759115,2.6081214272704942
Midwest,2020-07-07,73.92605810647484,2.6261554224891337
Midwest,2020-07-08,75.04889564523387,2.6387254202359536
Midwest,2020-07-09,76.16727009923866,2.6503476919451106
Midwest,2020-07-10,77.53347841059156,2.665629589149288
Midwest,2020-07-11,78.55952809052474,2.6775290162089935
Midwest,2020-07-12,79.60311263640943,2.6841341997642565
Midwest,2020-07-13,80.67523807495049,2.6898546164938244
Midwest,2020-07-14,81.60252178729921,2.7003525277707134
Midwest,2020-07-15,82.95395887843435,2.714586536661147
Midwest,2020-07-16,84.13504702078478,2.731424978119114
Midwest,2020-07-17,85.55194408986759,2.7404515944920442
Midwest,2020-07-18,86.60537173487327,2.7509296776553867
Midwest,2020-07-19,87.6430767055161,2.7604030336165226
Midwest,2020-07-20,89.00161299299535,2.7707934813251565
Midwest,2020-07-21,90.09402218272349,2.7853985247440454
Midwest,2020-07-22,91.53516389432862,2.801532649951971
Midwest,2020-07-23,92.91084755443994,2.8191046920170777
Midwest,2020-07-24,94.52120909849893,2.8335999192864243
Midwest,2020-07-25,95.71987294313675,2.8396813502952845
Midwest,2020-07-26,96.99758261072809,2.845359365987513
Midwest,2020-07-27,98.2523553531629,2.8558399557423115
Midwest,2020-07-28,99.35510678913535,2.87400715562948
Midwest,2020-07-29,100.8967739136868,2.897003338907428
Midwest,2020-07-30,102.31288734295526,2.9144956427585806
Midwest,2020-07-31,103.98240969509237,2.933064718161706
Midwest,2020-08-01,105.18218855978712,2.944223077315924
Midwest,2020-08-02,106.24550021954747,2.9528085752856015
Midwest,2020-08-03,107.4477665535169,2.9584711682942237
Midwest,2020-08-04,108.56954378290878,2.9747937493668974
Midwest,2020-08-05,110.04823088278965,2.9917744936005697
Midwest,2020-08-06,111.47338466731657,3.0133042232150857
Midwest,2020-08-07,113.01502555954693,3.0348407421294006
Midwest,2020-08-08,114.22565754238879,3.0483433358327816
Midwest,2020-08-09,115.41785157802404,3.0529603183777807
Midwest,2020-08-10,116.65144619844912,3.060852440349546
Midwest,2020-08-11,117.81087203489318,3.0813322830141487
Midwest,2020-08-12,119.12201179386523,3.1001717929785184
Northeast,2020-02-01,0.0014508517442792552,0.0
Northeast,2020-02-02,0.0014508517442792552,0.0
Northeast,2020-02-03,0.0014508517442792552,0.0
Northeast,2020-02-04,0.0014508517442792552,0.0
Northeast,2020-02-05,0.0014508517442792552,0.0
Northeast,2020-02-06,0.0014508517442792552,0.0
Northeast,2020-02-07,0.0014508517442792552,0.0
Northeast,2020-02-08,0.0014508517442792552,0.0
Northeast,2020-02-09,0.0014508517442792552,0.0
Northeast,2020-02-10,0.0014508517442792552,0.0
Northeast,2020-02-11,0.0014508517442792552,0.0
Northeast,2020-02-12,0.0014508517442792552,0.0
Northeast,2020-02-13,0.0014508517442792552,0.0
Northeast,2020-02-14,0.0014508517442792552,0.0
Northeast,2020-02-15,0.0014508517442792552,0.0
Northeast,2020-02-16,0.0014508517442792552,0.0
Northeast,2020-02-17,0.0014508517442792552,0.0
Northeast,2020-02-18,0.0014508517442792552,0.0
Northeast,2020-02-19,0.0014508517442792552,0.0
Northeast,2020-02-20,0.0014508517442792552,0.0
Northeast,2020-02-21,0.0014508517442792552,0.0
Northeast,2020-02-22,0.0014508517442792552,0.0
Northeast,2020-02-23,0.0014508517442792552,0.0
Northeast,2020-02-24,0.0014508517442792552,0.0
Northeast,2020-02-25,0.0014508517442792552,0.0
Northeast,2020-02-26,0.0014508517442792552,0.0
Northeast,2020-02-27,0.0014508517442792552,0.0
Northeast,2020-02-28,0.0014508517442792552,0.0
Northeast,2020-02-29,0.0014508517442792552,0.0
Northeast,2020-03-01,0.006948067330532059,0.0
Northeast,2020-03-02,0.007412389436111961,0.0
Northeast,2020-03-03,0.009379526614178072,0.0
Northeast,2020-03-04,0.008654071451498399,0.0
Northeast,2020-03-05,0.009410628361284975,0.0
Northeast,2020-03-06,0.012611517045302459,0.0
Northeast,2020-03-07,0.01834815799859862,0.0
Northeast,2020-03-08,0.020556188288081416,0.0
Northeast,2020-03-09,0.02986492491211885,0.0
Northeast,2020-03-10,0.04258397555139323,0.00011258484675513583
Northeast,2020-03-11,0.05324310100391184,0.00010234986068648712
Northeast,2020-03-12,0.06050204014493534,9.382070562927987e-05
Northeast,2020-03-13,0.08448240411340348,9.382070562927987e-05
Northeast,2020-03-14,0.11218352205524995,0.0002733155285405662
Northeast,2020-03-15,0.1431809613767332,0.0004446637631045791
Northeast,2020-03-16,0.187583927471341,0.0007098327032978718
Northeast,2020-03-17,0.26358657934615104,0.0010525291724258977
Northeast,2020-03-18,0.38311954158834194,0.002276558201228771
Northeast,2020-03-19,0.5460033444090214,0.006323893511463342
Northeast,2020-03-20,0.7818248273179944,0.008012553406383566
Northeast,2020-03-21,1.067360935794496,0.011376609250747925
Northeast,2020-03-22,1.4526517806589954,0.014894246638702325
Northeast,2020-03-23,1.9581180720227174,0.02024733489154977
Northeast,2020-03-24,2.4484793988116906,0.03296686352243509
Northeast,2020-03-25,3.149622013318024,0.04338320608434119
Northeast,2020-03-26,3.965966244048714,0.055751852146913326
Northeast,2020-03-27,4.772092407642884,0.07094593905865161
Northeast,2020-03-28,5.8111047237528926,0.09832422359622113
Northeast,2020-03-29,6.739636252094088,0.11664616123799691
Northeast,2020-03-30,7.9396038866308905,0.14330560481805427
Northeast,2020-03-31,9.150029201142525,0.18951663376428993
Northeast,2020-04-01,10.468720781553458,0.23942928785740952
Northeast,2020-04-02,11.75855604965368,0.29716474606801174
Northeast,2020-04-03,13.53773749169422,0.35965864540785536
Northeast,2020-04-04,15.395546025593033,0.4435457110868573
Northeast,2020-04-05,16.78863615122427,0.5051174259507892
Northeast,2020-04-06,18.554145671459562,0.5658730324238033
Northeast,2020-04-07,20.18400588268133,0.6729343791175446
Northeast,2020-04-08,22.263389554880963,0.7839343091531763
Northeast,2020-04-09,24.233646486061726,0.8881252082425369
Northeast,2020-04-10,26.287061599305893,1.0126052767143994
Northeast,2020-04-11,28.340306436704502,1.129007241241279
Northeast,2020-04-12,30.1919101400636,1.2262374263519247
Northeast,2020-04-13,31.942335092567323,1.3173594530629489
Northeast,2020-04-14,33.66458592562966,1.4708404815637337
Northeast,2020-04-15,35.45051027019632,1.6499901522704052
Northeast,2020-04-16,37.51049876303816,1.808938523416346
Northeast,2020-04-17,39.548104762203124,1.9454046931340405
Northeast,2020-04-18,41.487810409932024,2.070795006814247
Northeast,2020-04-19,42.946143537734095,2.168270420958554
Northeast,2020-04-20,44.971577753977996,2.3027069197166323
Northeast,2020-04-21,46.68979814949711,2.4636493710703964
Northeast,2020-04-22,48.836175815464976,2.623693360794065
Northeast,2020-04-23,50.922900919816016,2.759299307286211
Northeast,2020-04-24,53.23606559948894,2.9080241343035755
Northeast,2020-04-25,55.4295128920621,3.05708095643502
Northeast,2020-04-26,57.42638588905562,3.1573133063360435
Northeast,2020-04-27,58.785949419431134,3.2497135905685144
Northeast,2020-04-28,60.37256630856548,3.3852178764333254
Northeast,2020-04-29,61.79316140964525,3.5522842298836035
Northeast,2020-04-30,63.62924572468331,3.717826637964497
Northeast,2020-05-01,65.83357002148776,3.840137498467907
Northeast,2020-05-02,67.47170292497717,3.957612273185105
Northeast,2020-05-03,68.97882774778522,4.063404288676737
Northeast,2020-05-04,70.15131640617838,4.151025228553894
Northeast,2020-05-05,71.44430287647162,4.285206670888869
Northeast,2020-05-06,73.00325251744158,4.460469323313008
Northeast,2020-05-07,74.69183419637596,4.587555607555221
Northeast,2020-05-08,76.27227036634355,4.705772157356644
Northeast,2020-05-09,77.69957657840193,4.809822738592042
Northeast,2020-05-10,79.05330551597669,4.883954012921579
Northeast,2020-05-11,79.97603350350535,4.943881552588854
Northeast,2020-05-12,80.9530609196603,5.037496779381576
Northeast,2020-05-13,82.07285709864395,5.167273664310448
Northeast,2020-05-14,83.48072032790111,5.2878165819737735
Northeast,2020-05-15,84.74495990294847,5.390170500025101
Northeast,2020-05-16,86.08561845063032,5.482409358170541
Northeast,2020-05-17,87.17685561723448,5.557328888270127
Northeast,2020-05-18,88.36157911334638,5.618585020601682
Northeast,2020-05-19,89.51340116603454,5.711838041565263
Northeast,2020-05-20,90.85570769477947,5.796712498486964
Northeast,2020-05-21,92.1605277400737,5.875876085682493
Northeast,2020-05-22,93.21073523074676,5.967496222813728
Northeast,2020-05-23,94.18679361685437,6.039716745333331
Northeast,2020-05-24,95.2236208939839,6.087028456836162
Northeast,2020-05-25,96.01229885333834,6.128325434335391
Northeast,2020-05-26,96.75754652069648,6.181755532567562
Northeast,2020-05-27,97.38087000746391,6.269232410697446
Northeast,2020-05-28,98.30995306908987,6.344156702174784
Northeast,2020-05-29,99.1314670795972,6.42411298091973
Northeast,2020-05-30,100.19156450628917,6.489619449594617
Northeast,2020-05-31,100.92380640881079,6.536949997976747
Northeast,2020-06-01,101.9579562851111,6.579143558153284
Northeast,2020-06-02,102.5829179078,6.6334989542316105
Northeast,2020-06-03,103.21630414980883,6.688942564559979
Northeast,2020-06-04,103.90324707190274,6.75072590381586
Northeast,2020-06-05,104.57101144645532,6.806340416550348
Northeast,2020-06-06,105.1933683589884,6.84158240189786
Northeast,2020-06-07,105.64747252266662,6.876070370888083
Northeast,2020-06-08,106.14897467192252,6.917519833311085
Northeast,2020-06-09,106.60053609347686,6.975077300054619
Northeast,2020-06-10,107.07829823687089,7.019855343110473
Northeast,2020-06-11,107.61952750312626,7.06355345473992
Northeast,2020-06-12,108.16200315355682,7.102955884894848
Northeast,2020-06-13,108.64642882586041,7.143439938693066
Northeast,2020-06-14,108.95878800971599,7.168864572566707
Northeast,2020-06-15,109.36987245344287,7.1975449437865775
Northeast,2020-06-16,109.70057906685545,7.235763359385509
Northeast,2020-06-17,110.0615065404024,7.273267275512188
Northeast,2020-06-18,110.42345105141405,7.307547884390922
Northeast,2020-06-19,110.8877874351563,7.339190956612705
Northeast,2020-06-20,111.2406904571013,7.356325902250189
Northeast,2020-06-21,111.55834007856274,7.370676551716967
Northeast,2020-06-22,111.9170088409964,7.388538891854572
Northeast,2020-06-23,112.2702741136993,7.471400790222766
Northeast,2020-06-24,112.60261610550626,7.504471213537918
Northeast,2020-06-25,113.1843360484028,7.708968621999937
Northeast,2020-06-26,113.51602260018127,7.740269308373829
Northeast,2020-06-27,113.88998678969156,7.757096967227956
Northeast,2020-06-28,114.26304624274825,7.768660748351383
Northeast,2020-06-29,114.72466729128004,7.793911780832922
Northeast,2020-06-30,115.11618520993753,7.832032548483901
Northeast,2020-07-01,115.44995007283664,7.851401854511249
Northeast,2020-07-02,116.0377563550003,7.871843681084254
Northeast,2020-07-03,116.58578401978494,7.89018397434378
Northeast,2020-07-04,116.84673908946004,7.904378518220055
Northeast,2020-07-05,117.18026452589794,7.914711387103434
Northeast,2020-07-06,117.62590860804937,7.923053368292437
Northeast,2020-07-07,118.154382245007,7.946533134943117
Northeast,2020-07-08,118.56974799598437,7.975448118985844
Northeast,2020-07-09,118.99306088165515,7.997278625889117
Northeast,2020-07-10,119.48906191970863,8.012336006252637
Northeast,2020-07-11,119.89460819816352,8.022226173311585
Northeast,2020-07-12,120.25779249238713,8.027274017864267
Northeast,2020-07-13,120.7770029587411,8.045954289050144
Northeast,2020-07-14,121.28445741837223,8.05485689992704
Northeast,2020-07-15,121.81791620264072,8.078323201342581
Northeast,2020-07-16,122.27768210696239,8.093148698692438
Northeast,2020-07-17,122.90038919532017,8.108388372513401
Northeast,2020-07-18,123.35259310474149,8.11940949658468
Northeast,2020-07-19,123.78086427452122,8.125230704658692
Northeast,2020-07-20,124.36312097928678,8.135272998048062
Northeast,2020-07-21,124.9437206678335,8.14948814547966
Northeast,2020-07-22,125.44854864972154,8.155433566382708
Northeast,2020-07-23,125.96363531944851,8.171795492931121
Northeast,2020-07-24,126.86049118851427,8.224855463499685
Northeast,2020-07-25,127.32038853161586,8.232609755732497
Northeast,2020-07-26,127.77847908552852,8.2375274944616
Northeast,2020-07-27,128.60266955542656,8.245844989597934
Northeast,2020-07-28,129.2596393520775,8.258345156351758
Northeast,2020-07-29,129.9003776187103,8.269195675463532
Northeast,2020-07-30,130.52360406608545,8.281973479788554
Northeast,2020-07-31,131.20332963393398,8.292025736529428
Northeast,2020-08-01,131.71932499663538,8.298874839573925
Northeast,2020-08-02,132.16092037920941,8.304654408601484
Northeast,2020-08-03,132.8079879309062,8.312697138809757
Northeast,2020-08-04,133.41496235006218,8.321141517488861
Northeast,2020-08-05,133.97560448869385,8.323506482230862
Northeast,2020-08-06,134.48674518783642,8.331204843213051
Northeast,2020-08-07,135.06962537548546,8.342096925701552
Northeast,2020-08-08,135.49218716988196,8.350725191570564
Northeast,2020-08-09,135.95853755778273,8.356541957218525
Northeast,2020-08-10,136.54299871093636,8.360517781909174
Northeast,2020-08-11,137.1009165208087,8.370576376482548
Northeast,2020-08-12,137.57633782633766,8.381143703431201
Unconnected,2020-03-06,0.007062785336527596,0.0
Unconnected,2020-03-07,0.007062785336527596,0.0
Unconnected,2020-03-08,0.014125570673055192,0.0
Unconnected,2020-03-09,0.014125570673055192,0.0
Unconnected,2020-03-10,0.014125570673055192,0.0
Unconnected,2020-03-11,0.014125570673055192,0.0
Unconnected,2020-03-12,0.013897634867315177,0.0
Unconnected,2020-03-13,0.012396260274139242,0.0
Unconnected,2020-03-14,0.03698088979829921,0.0
Unconnected,2020-03-15,0.07064378143912112,0.0
Unconnected,2020-03-16,0.09904493973269336,0.0
Unconnected,2020-03-17,0.11289698743886054,0.0
Unconnected,2020-03-18,0.20294480235418572,0.0
Unconnected,2020-03-19,0.2741586456380999,0.0
Unconnected,2020-03-20,0.38039145753501813,0.0
Unconnected,2020-03-21,0.43151585724456687,0.0006262340725191581
Unconnected,2020-03-22,0.7972350611818304,0.012691288847867839
Unconnected,2020-03-23,0.8943138990985073,0.013317522920386998
Unconnected,2020-03-24,0.9702858167535686,0.013317522920386998
Unconnected,2020-03-25,1.0313403877696816,0.013317522920386998
Unconnected,2020-03-26,1.2874648877568693,0.013317522920386998
Unconnected,2020-03-27,1.4460286688194204,0.016677696805221187
Unconnected,2020-03-28,1.3900225539791724,0.013898080671017657
Unconnected,2020-03-29,1.532076263949657,0.017220087302145446
Unconnected,2020-03-30,1.7335763948280132,0.017741949029244745
Unconnected,2020-03-31,2.6149404788884274,0.030017015685655176
Unconnected,2020-04-01,2.899908652966472,0.07093723627785317
Unconnected,2020-04-02,3.169757244530258,0.07263622889437374
Unconnected,2020-04-03,3.3006060511347988,0.08543315727788346
Unconnected,2020-04-04,4.162569029841008,0.08927702563611055
Unconnected,2020-04-05,4.652287348966929,0.09377616315665961
