date,state,fips,cases,deaths,"Case/10,000","Death/10,000",Region
2020-03-27,Mississippi,28,579,8,1.9454671120296734,0.026880374604900496,Southeast
2020-03-27,North Carolina,37,784,3,0.7475149893917707,0.002860388990019531,Southeast
2020-03-27,South Carolina,45,542,13,1.0526900503698593,0.02524902334835456,Southeast
2020-03-27,Tennessee,47,1180,6,1.7278809999569493,0.008785835593001437,Southeast
2020-03-27,Virginia,51,605,14,0.7088028273383259,0.016402048897085224,Southeast
2020-03-27,West Virginia,54,96,0,0.5356703440063789,0.0,Southeast
2020-03-28,Alabama,1,720,4,1.4684332734742827,0.008157962630412682,Southeast
2020-03-28,Arkansas,5,409,5,1.3552901381269296,0.016568339096906227,Southeast
2020-03-28,Florida,12,4038,56,1.8800863424298377,0.026073510444792204,Southeast
2020-03-28,Georgia,13,2447,79,2.3047023745780875,0.07440600228511195,Southeast
2020-03-28,Kentucky,21,394,9,0.8818908635435047,0.020144715157085134,Southeast
2020-03-28,Louisiana,22,3315,137,7.130881686734237,0.2947000878077196,Southeast
2020-03-28,Mississippi,28,669,13,2.247871326334804,0.043680608732963304,Southeast
2020-03-28,North Carolina,37,972,4,0.9267660327663281,0.003813851986692708,Southeast
2020-03-28,South Carolina,45,661,15,1.2838157256355665,0.029133488478870647,Southeast
2020-03-28,Tennessee,47,1363,6,1.995848985543493,0.008785835593001437,Southeast
2020-03-28,Virginia,51,739,17,0.8657938667818559,0.019916773660746345,Southeast
2020-03-28,West Virginia,54,113,0,0.6305286340908419,0.0,Southeast
2020-03-29,Alabama,1,830,5,1.6927772458106314,0.010197453288015851,Southeast
2020-03-29,Arkansas,5,449,6,1.4878368509021793,0.019882006916287474,Southeast
2020-03-29,Florida,12,4943,60,2.301452895153712,0.027935904047991646,Southeast
2020-03-29,Georgia,13,2683,83,2.526978533303232,0.07817339480587711,Southeast
2020-03-29,Kentucky,21,439,9,0.9826144393289303,0.020144715157085134,Southeast
2020-03-29,Louisiana,22,3539,153,7.612727085777516,0.32911761631081093,Southeast
2020-03-29,Mississippi,28,759,14,2.5502755406399347,0.04704065555857587,Southeast
2020-03-29,North Carolina,37,1166,6,1.1117378541209244,0.005720777980039062,Southeast
2020-03-29,South Carolina,45,775,16,1.5052302380749834,0.03107572104412869,Southeast
2020-03-29,Tennessee,47,1569,7,2.2974960075698756,0.010250141525168344,Southeast
2020-03-29,Virginia,51,889,22,1.041530104964912,0.02577464826684821,Southeast
2020-03-29,West Virginia,54,124,1,0.6919075276749062,0.005579899416733114,Southeast
2020-03-30,Alabama,1,947,11,1.9313976527502024,0.022434397233634874,Southeast
2020-03-30,Arkansas,5,508,7,1.6833432522456728,0.02319567473566872,Southeast
2020-03-30,Florida,12,5695,72,2.651582892555207,0.03352308485758997,Southeast
2020-03-30,Georgia,13,3032,103,2.8556835307399924,0.09701035740970292,Southeast
2020-03-30,Kentucky,21,480,11,1.0743848083778738,0.024621318525326272,Southeast
2020-03-30,Louisiana,22,4024,186,8.656008418527472,0.40010376884843685,Southeast
2020-03-30,Mississippi,28,848,16,2.849319708119453,0.05376074920980099,Southeast
2020-03-30,North Carolina,37,1303,6,1.2423622846651496,0.005720777980039062,Southeast
2020-03-30,South Carolina,45,925,18,1.7965651228636899,0.034960186174644775,Southeast
